-3.6, 0.000159108590158
-3.59, 0.00016533898072
-3.58, 0.000171797103746
-3.57, 0.000178490613905
-3.56, 0.000185427396933
-3.55, 0.000192615575636
-3.54, 0.000200063516007
-3.53, 0.000207779833481
-3.52, 0.000215773399295
-3.51, 0.000224053346991
-3.5, 0.000232629079036
-3.49, 0.000241510273568
-3.48, 0.000250706891281
-3.47, 0.000260229182427
-3.46, 0.000270087693963
-3.45, 0.000280293276816
-3.44, 0.000290857093291
-3.43, 0.000301790624609
-3.42, 0.000313105678581
-3.41, 0.000324814397419
-3.4, 0.000336929265677
-3.39, 0.000349463118338
-3.38, 0.000362429149033
-3.37, 0.0003758409184
-3.36, 0.000389712362582
-3.35, 0.000404057801864
-3.34, 0.00041889194945
-3.33, 0.000434229920382
-3.32, 0.000450087240592
-3.31, 0.000466479856108
-3.3, 0.000483424142384
-3.29, 0.000500936913786
-3.28, 0.000519035433207
-3.27, 0.00053773742183
-3.26, 0.000557061069025
-3.25, 0.000577025042391
-3.24, 0.000597648497934
-3.23, 0.000618951090387
-3.22, 0.00064095298366
-3.21, 0.00066367486144
-3.2, 0.000687137937916
-3.19, 0.000711363968645
-3.18, 0.000736375261554
-3.17, 0.000762194688067
-3.16, 0.000788845694376
-3.15, 0.000816352312829
-3.14, 0.000844739173459
-3.13, 0.000874031515632
-3.12, 0.000904255199822
-3.11, 0.000935436719514
-3.1, 0.000967603213218
-3.09, 0.00100078247661
-3.08, 0.0010350029748
-3.07, 0.00107029385468
-3.06, 0.00110668495741
-3.05, 0.00114420683102
-3.04, 0.0011828907431
-3.03, 0.00122276869359
-3.02, 0.00126387342767
-3.01, 0.00130623844877
-3.0, 0.00134989803163
-2.99, 0.00139488723549
-2.98, 0.00144124191734
-2.97, 0.00148899874524
-2.96, 0.00153819521174
-2.95, 0.00158886964736
-2.94, 0.00164106123416
-2.93, 0.00169481001928
-2.92, 0.00175015692868
-2.91, 0.00180714378081
-2.9, 0.00186581330038
-2.89, 0.00192620913219
-2.88, 0.00198837585489
-2.87, 0.00205235899494
-2.86, 0.0021182050404
-2.85, 0.00218596145491
-2.84, 0.00225567669154
-2.83, 0.00232740020673
-2.82, 0.00240118247419
-2.81, 0.00247707499879
-2.8, 0.00255513033043
-2.79, 0.0026354020779
-2.78, 0.0027179449227
-2.77, 0.00280281463276
-2.76, 0.00289006807623
-2.75, 0.00297976323505
-2.74, 0.00307195921865
-2.73, 0.00316671627736
-2.72, 0.00326409581589
-2.71, 0.00336416040667
-2.7, 0.00346697380304
-2.69, 0.0035726009524
-2.68, 0.00368110800917
-2.67, 0.00379256234769
-2.66, 0.00390703257485
-2.65, 0.00402458854276
-2.64, 0.00414530136104
-2.63, 0.00426924340909
-2.62, 0.00439648834812
-2.61, 0.00452711113297
-2.6, 0.00466118802372
-2.59, 0.00479879659713
-2.58, 0.00494001575777
-2.57, 0.00508492574899
-2.56, 0.00523360816356
-2.55, 0.00538614595407
-2.54, 0.00554262344308
-2.53, 0.00570312633295
-2.52, 0.00586774171533
-2.51, 0.00603655808041
-2.5, 0.00620966532578
-2.49, 0.00638715476494
-2.48, 0.00656911913555
-2.47, 0.00675565260714
-2.46, 0.00694685078862
-2.45, 0.00714281073527
-2.44, 0.00734363095535
-2.43, 0.00754941141631
-2.42, 0.00776025355055
-2.41, 0.00797626026073
-2.4, 0.0081975359246
-2.39, 0.00842418639935
-2.38, 0.00865631902552
-2.37, 0.00889404263034
-2.36, 0.00913746753057
-2.35, 0.00938670553484
-2.34, 0.00964186994536
-2.33, 0.00990307555916
-2.32, 0.0101704386687
-2.31, 0.010444077062
-2.3, 0.0107241100217
-2.29, 0.0110106583244
-2.28, 0.0113038442386
-2.27, 0.0116037915219
-2.26, 0.0119106254185
-2.25, 0.012224472655
-2.24, 0.0125454614359
-2.23, 0.0128737214386
-2.22, 0.0132093838073
-2.21, 0.0135525811464
-2.2, 0.0139034475135
-2.19, 0.0142621184107
-2.18, 0.014628730776
-2.17, 0.0150034229737
-2.16, 0.0153863347839
-2.15, 0.0157776073911
-2.14, 0.0161773833722
-2.13, 0.0165858066836
-2.12, 0.0170030226476
-2.11, 0.0174291779377
-2.1, 0.0178644205628
-2.09, 0.0183088998517
-2.08, 0.0187627664349
-2.07, 0.0192261722275
-2.06, 0.0196992704094
-2.05, 0.0201822154057
-2.04, 0.0206751628661
-2.03, 0.0211782696427
-2.02, 0.0216916937676
-2.01, 0.0222155944294
-2.0, 0.0227501319482
-1.99, 0.0232954677502
-1.98, 0.0238517643415
-1.97, 0.0244191852802
-1.96, 0.0249978951482
-1.95, 0.0255880595216
-1.94, 0.0261898449405
-1.93, 0.0268034188771
-1.92, 0.0274289497038
-1.91, 0.0280666066598
-1.9, 0.028716559816
-1.89, 0.0293789800404
-1.88, 0.0300540389612
-1.87, 0.0307419089295
-1.86, 0.0314427629808
-1.85, 0.0321567747956
-1.84, 0.0328841186592
-1.83, 0.0336249694196
-1.82, 0.0343795024459
-1.81, 0.035147893584
-1.8, 0.0359303191129
-1.79, 0.0367269556987
-1.78, 0.0375379803485
-1.77, 0.0383635703629
-1.76, 0.0392039032875
-1.75, 0.0400591568638
-1.74, 0.0409295089788
-1.73, 0.0418151376136
-1.72, 0.0427162207913
-1.71, 0.043632936524
-1.7, 0.0445654627585
-1.69, 0.0455139773215
-1.68, 0.0464786578637
-1.67, 0.0474596818029
-1.66, 0.0484572262667
-1.65, 0.0494714680336
-1.64, 0.0505025834741
-1.63, 0.0515507484901
-1.62, 0.0526161384542
-1.61, 0.0536989281481
-1.6, 0.0547992916996
-1.59, 0.0559174025195
-1.58, 0.0570534332378
-1.57, 0.0582075556385
-1.56, 0.0593799405948
-1.55, 0.0605707580021
-1.54, 0.0617801767118
-1.53, 0.063008364464
-1.52, 0.0642554878189
-1.51, 0.0655217120889
-1.5, 0.0668072012689
-1.49, 0.0681121179667
-1.48, 0.0694366233333
-1.47, 0.0707808769917
-1.46, 0.0721450369659
-1.45, 0.0735292596096
-1.44, 0.0749336995343
-1.43, 0.0763585095367
-1.42, 0.0778038405265
-1.41, 0.0792698414534
-1.4, 0.0807566592338
-1.39, 0.0822644386777
-1.38, 0.083793322415
-1.37, 0.085343450822
-1.36, 0.0869149619471
-1.35, 0.0885079914374
-1.34, 0.0901226724644
-1.33, 0.0917591356503
-1.32, 0.0934175089935
-1.31, 0.0950979177952
-1.3, 0.0968004845856
-1.29, 0.0985253290497
-1.28, 0.100272567954
-1.27, 0.102042315075
-1.26, 0.103834681121
-1.25, 0.105649773667
-1.24, 0.107487697075
-1.23, 0.109348552426
-1.22, 0.111232437448
-1.21, 0.113139446444
-1.2, 0.115069670222
-1.19, 0.117023196023
-1.18, 0.119000107455
-1.17, 0.121000484421
-1.16, 0.123024403051
-1.15, 0.125071935637
-1.14, 0.127143150563
-1.13, 0.12923811224
-1.12, 0.131356881043
-1.11, 0.133499513243
-1.1, 0.135666060946
-1.09, 0.137856572032
-1.08, 0.140071090089
-1.07, 0.142309654356
-1.06, 0.144572299664
-1.05, 0.146859056376
-1.04, 0.149169950331
-1.03, 0.151505002788
-1.02, 0.153864230373
-1.01, 0.156247645021
-1.0, 0.158655253931
-0.99, 0.161087059511
-0.98, 0.163543059328
-0.97, 0.166023246064
-0.96, 0.168527607467
-0.95, 0.171056126308
-0.94, 0.173608780339
-0.93, 0.176185542245
-0.92, 0.178786379614
-0.91, 0.181411254892
-0.9, 0.184060125347
-0.89, 0.186732943037
-0.88, 0.189429654777
-0.87, 0.192150202104
-0.86, 0.194894521252
-0.85, 0.197662543123
-0.84, 0.20045419326
-0.83, 0.203269391828
-0.82, 0.206108053586
-0.81, 0.208970087872
-0.8, 0.211855398583
-0.79, 0.214763884164
-0.78, 0.217695437586
-0.77, 0.220649946343
-0.76, 0.223627292438
-0.75, 0.226627352377
-0.74, 0.229649997165
-0.73, 0.232695092301
-0.72, 0.235762497779
-0.71, 0.23885206809
-0.7, 0.241963652223
-0.69, 0.245097093674
-0.68, 0.248252230454
-0.67, 0.251428895095
-0.66, 0.254626914671
-0.65, 0.257846110806
-0.64, 0.261086299693
-0.63, 0.264347292116
-0.62, 0.267628893469
-0.61, 0.270930903783
-0.6, 0.27425311775
-0.59, 0.277595324753
-0.58, 0.280957308899
-0.57, 0.284338849046
-0.56, 0.287739718849
-0.55, 0.291159686788
-0.54, 0.294598516216
